CUST_ID,da_Mean,rev_Range,mou_Range,change_mou,unan_vce_Mean,owylis_vce_Mean,mouowylisv_Mean,peak_vce_Mean,mou_peav_Mean,opk_vce_Mean,mou_opkv_Mean,crclscod,asl_flag,totcalls,totmou,avgmou,hnd_price,lor,dwlltype,marital,wrkwoman,proptype,pcowner,kid0_2,kid6_10,kid11_15,kid16_17,car_buy
149,3.7125,195.59,928,-135.5,62.66666667,79.66666667,56.73,336.3333333,792.8966667,105,291.8066667,A,N,6039,17571,548.97,129.9899902,5,M,S,,,,U,U,U,U,UNKNOWN
150,0.99,140.89,82,40.75,77.33333333,83,68.69,226,397.32,162,223.2033333,CA,Y,2229,5891,1072.4,129.9899902,4,S,M,,A,Y,U,U,Y,Y,New
151,1.98,243.09,972,576,45,39.33333333,30.89666667,149,220.8866667,106.3333333,172.6866667,DA,N,7121,16572,660.84,99.98999023,5,,U,,,,U,U,U,U,UNKNOWN
152,0,54,47,-23.25,3.666666667,4.333333333,3.353333333,19.33333333,10.49333333,4.666666667,3.84,AA,N,469,1665,83.25,9.989997864,5,,U,,,,U,U,U,U,UNKNOWN
153,0,0,395,-266.5,35,16.33333333,16.69333333,50.66666667,45.29333333,91.33333333,93.30333333,AA,N,2790,4460,317.46,99.98999023,15,S,M,,A,,U,U,U,Y,UNKNOWN
154,4.2075,45.2,332,-99,105.6666667,24,42.63,236.3333333,397.5033333,244.3333333,425.6466667,AA,N,7620,12984,751.75,29.98999023,12,S,M,Y,A,,U,U,U,U,New
155,0,0.18,24,2.5,16,11.66666667,7.773333333,10,9.823333333,11.33333333,13.64666667,A,N,255,615,60.56,29.98999023,1,M,M,,,Y,Y,U,U,U,New
156,0,262.34,3567,-1103.75,34,17.66666667,20.99666667,64.66666667,196.9266667,46.33333333,167.79,EA,Y,3821,21199,2646.75,99.98999023,5,,U,,,,U,U,U,U,UNKNOWN
157,0,0,241,-153,0,0,0,0,0,0,0,AA,N,1593,3857,313.27,59.98999023,13,S,M,,A,Y,U,U,U,U,New
158,0,10.18,312,207.5,4.333333333,6.666666667,8.32,36.33333333,110.3033333,10.66666667,26.47666667,A,N,5478,12404,604.95,29.98999023,10,S,M,,A,,U,Y,U,U,New
159,0.7425,1.98,43,27,0.333333333,0.333333333,0.006666667,4.666666667,4.763333333,5.666666667,4.406666667,BA,N,2395,6582,345.11,9.989997864,1,M,S,Y,,Y,U,U,U,U,New
160,0,76.49,783,-451,217.6666667,54.66666667,59.79666667,249.3333333,343.04,496,816.2866667,CA,Y,3636,8087,1617.4,129.9899902,5,S,S,,,,U,U,U,U,New
161,0,0,21,-14,1,0.333333333,0.116666667,7,8.35,6,7.936666667,CA,Y,222,441,39.64,199.9899902,7,S,M,,A,,U,U,U,U,New
162,0.2475,0.99,137,2.25,4,8.666666667,12.16,16,17.56,9,17.29333333,C,N,2117,6493,239.44,399.9899902,1,S,S,,,,U,U,U,U,UNKNOWN
163,0,43,639,125.25,13,109,113.54,226.6666667,504.79,123.3333333,296.5633333,AA,N,4427,11295,492,99.98999023,1,M,B,,,,U,U,U,U,New
164,1.2375,166.22,823,-158.5,38.66666667,26,24.61,109.6666667,540.2966667,30.66666667,53.05666667,A,N,3135,11173,437.72,29.98999023,5,,U,,,,U,U,U,U,UNKNOWN
165,0,17.35,537,-74.25,0,0,0,0,0,0,0,ZA,Y,1327,2921,291.5,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
166,4.7025,6.63,111,-46,56,2.333333333,2.183333333,66,99.65,67,110.8066667,CA,Y,3294,11089,924.08,29.98999023,5,,,,,,,,,,
167,0.495,69.08,34,-15,11,0,0,4.666666667,11.26666667,0,0,CA,Y,108,289,40.57,199.9899902,15,M,U,,D,,U,U,U,U,New
168,0.2475,15.75,242,-3.5,0,0,0,0,0,0,0,EA,Y,625,2664,877.33,129.9899902,6,M,U,,,,U,U,U,U,UNKNOWN
169,0.99,36.82,244,122.25,14.33333333,5.666666667,10.50666667,83,165.6433333,25.66666667,57.24,AA,N,782,2334,232.5,149.9899902,5,M,B,,,,U,U,U,U,UNKNOWN
170,3.2175,39.39,224,60,68.66666667,20,21.9,185,672.18,12,37.18,CA,Y,1584,7156,894.25,199.9899902,2,S,A,,A,,U,U,U,U,New
171,1.98,173.19,992,-204.75,79.33333333,41.66666667,26.69666667,101.3333333,266.8266667,249,625.2033333,CA,N,1846,5448,516.5,9.989997864,8,S,M,Y,A,,U,U,U,U,New
172,0,6.4,529,-247.25,56,6.666666667,6.463333333,40.33333333,54.37333333,71,105.25,BA,N,1939,4675,358.54,29.98999023,5,,U,,,,U,U,U,U,UNKNOWN
173,1.485,0.99,175,79.5,5.333333333,0,0,21.66666667,70.35,14.33333333,58.15666667,A,N,1109,4977,202.42,59.98999023,5,M,S,,,,U,U,U,U,UNKNOWN
174,0.495,16.29,198,22.75,18,11.33333333,13.02666667,72.66666667,250.3033333,21.66666667,67.93,AA,N,2175,8312,484.47,149.9899902,1,S,M,,,,Y,U,U,U,New
175,0.7425,30.2,104,51,55.33333333,36,37.90666667,145.3333333,246.4,56.33333333,96.65666667,D4,Y,2224,5779,411.14,99.98999023,2,S,S,,,,U,U,U,U,New
176,0.2475,155.39,475,-284.25,64.33333333,77,62.84666667,401,665.8433333,136,278.2,C,N,5846,15076,518.41,99.98999023,1,M,S,,,,U,U,U,U,UNKNOWN
177,0,24.71,391,-61,17.33333333,15.66666667,12.46666667,81.33333333,88.01666667,31,27.42,B,N,3257,5939,364.56,99.98999023,2,S,U,,,Y,U,Y,Y,U,New
178,0,0,449,303,122.3333333,1,1.6,27.33333333,81.56666667,31.33333333,214.8266667,EA,Y,1430,5778,480.58,79.98999023,11,S,M,,,,U,U,U,U,UNKNOWN
179,0,0.76,146,-34.75,18,4.333333333,1.27,105,163.32,41,76.43666667,A,N,3638,8301,394.15,29.98999023,5,,U,,,,U,U,U,U,UNKNOWN
180,1.2375,26.43,183,121.25,13.33333333,1.666666667,1.8,19,30.82666667,44,43.56666667,AA,N,1405,2474,111.91,149.9899902,2,S,U,,,,U,U,U,U,New
181,0,35.09,453,192.5,40.33333333,131.3333333,90.36333333,166.6666667,162.7566667,250.6666667,253.3666667,A,N,8832,16878,787.05,79.98999023,13,S,U,,A,,U,U,U,U,New
182,1.2375,26.56,589,308.75,86.66666667,36.33333333,41.80333333,104.3333333,177.4066667,218.3333333,371.3266667,EA,N,2219,6212,1064.25,59.98999023,5,,U,,,,U,U,U,U,UNKNOWN
183,0.99,217.23,687,-170,65.66666667,95.66666667,40.22,233.6666667,271.2233333,82.33333333,80.10666667,A,N,2166,3990,296.62,99.98999023,1,S,S,,,,U,U,U,U,New
184,0,0.6,402,275.75,5.333333333,21.66666667,18.48333333,33.33333333,42.60666667,17.66666667,22.43333333,AA,N,337,684,93.67,79.98999023,5,,U,,,,U,U,U,U,UNKNOWN
185,0,5.65,133,23.5,4.666666667,4,9.45,25,42.58,14.66666667,24.01666667,AA,N,868,1935,107.5,59.98999023,3,S,U,,,Y,U,U,U,U,UNKNOWN
186,0.7425,17.09,300,-49.25,12.66666667,16.33333333,34.76333333,24.33333333,64.59333333,18,103.6566667,AA,N,493,2376,216,79.98999023,5,,U,,,,U,U,U,U,UNKNOWN
187,0.495,69.21,398,-29.75,27,107.6666667,91.9,134,348.8766667,147,328.2433333,AA,N,3389,10181,919.55,199.9899902,5,,U,,,,U,U,U,U,UNKNOWN
188,0,40.38,198,-74.25,93.66666667,44.66666667,37.17666667,86,117.06,155,302.76,AA,N,2390,5915,590.2,129.9899902,10,S,M,,A,,U,U,U,Y,UNKNOWN
189,0,0.36,1,-0.25,0,0,0,0,0,0.333333333,0.066666667,AA,N,82,139,7.26,29.98999023,9,,U,,,Y,U,U,U,U,UNKNOWN
190,0,73.49,395,-143.5,7.666666667,18.33333333,10.55666667,59.66666667,80.41333333,26,31.07666667,AA,N,1787,3348,166,59.98999023,6,S,M,,A,,U,U,Y,U,New
191,0.2475,48.6,478,303.25,55,11.33333333,3.37,147.3333333,313.2466667,79.33333333,218.1766667,AA,N,3671,10060,453.59,59.98999023,6,S,M,Y,A,Y,U,U,U,U,New
192,0,32.19,61,-15.25,33.33333333,7.666666667,10.59,136.6666667,170.1066667,66.66666667,67.02333333,BA,N,2138,4571,380.92,149.9899902,3,S,U,,,,U,U,U,U,UNKNOWN
193,9.405,144.88,557,-3.5,39.33333333,12.33333333,16.1,80.33333333,202.0533333,45,145.0966667,A2,N,1250,3883,165.87,29.98999023,15,S,M,,A,,U,U,U,U,New
194,0,81.04,405,-219,87.66666667,16.66666667,10.28,153.6666667,80.92,263.3333333,149.4733333,AA,N,3705,5509,458.92,99.98999023,11,S,U,,,,U,U,U,U,UNKNOWN
195,0.2475,0.99,822,-415.25,76.33333333,26.33333333,27.2,42.33333333,71.19333333,97.33333333,482.7133333,AA,N,1344,5423,1024,129.9899902,5,,U,,,,U,U,U,U,UNKNOWN
196,0.2475,1.53,84,28,5.333333333,9.333333333,7.486666667,44.33333333,57.44333333,12.33333333,10.94666667,A,N,1378,2537,93.35,29.98999023,5,,U,,,,U,U,U,U,UNKNOWN
197,0,11.31,104,-23.25,27,5.333333333,3.8,119,176.7533333,83,101.4,CA,N,1927,3814,344.64,29.98999023,5,,U,,,,U,U,U,U,UNKNOWN
198,0.2475,1,197,117,0,0,0,0,0,0,0,AA,N,203,1177,146.13,29.98999023,3,S,S,,,Y,U,U,U,U,New
199,0,0.54,47,10.5,0.666666667,0.666666667,0.333333333,4.333333333,2.556666667,7.666666667,3.593333333,BA,N,583,934,46.72,29.98999023,9,S,U,,,,U,U,Y,Y,UNKNOWN
200,0,4.8,333,-184.25,25.66666667,4,2.973333333,111.3333333,154.4133333,13.33333333,18.13666667,A,N,4681,9672,344.04,29.98999023,6,S,M,Y,A,,U,U,U,U,New
201,0,7.1,0,0,0,0,0,0,0,0,0,B,N,884,1451,136.43,29.98999023,15,M,S,Y,,,U,U,Y,U,New
202,0,178.15,693,-50.5,15.66666667,41,40.70333333,106.3333333,185.6433333,141,741.38,AA,N,2068,9495,944.4,59.98999023,5,M,B,,,,U,U,U,U,UNKNOWN
203,0,1.56,44,9,6.666666667,2.666666667,2.766666667,13,20.11666667,0,0,A,N,821,1778,59.17,29.98999023,5,,U,,,,U,U,U,U,UNKNOWN
204,0.2475,10.15,167,-4,34,12.33333333,16.88666667,59,187.34,19.66666667,57.63333333,BA,N,1034,4534,445.5,129.9899902,5,,S,,,,U,U,U,U,New
205,0,274.46,2914,372.75,94.33333333,8,5.493333333,128.3333333,424.3366667,157,629.69,AA,N,1450,5523,500.64,99.98999023,13,S,U,,A,,U,U,U,U,UNKNOWN
206,0,75.66,676,-230.6666667,36.33333333,32.66666667,38.92666667,107,209.9566667,40.33333333,60.65,EA,N,4397,14932,609.17,199.9899902,1,S,U,,A,Y,Y,Y,Y,U,New
207,0.2475,44.8,633,-81,47.66666667,49,38.36,180.3333333,354.3266667,124.3333333,497.9333333,CA,Y,3647,10891,905.17,149.9899902,3,S,M,,A,Y,U,Y,U,U,UNKNOWN
208,0,114.25,169,40.5,14.33333333,9,15.28666667,13.33333333,48.66,16.66666667,39.06333333,AA,N,629,2258,171.23,99.98999023,2,S,A,,,Y,Y,U,U,U,UNKNOWN
209,0.7425,68.18,583,-37,57.33333333,95,146.37,91.66666667,183.4033333,206.3333333,718.4366667,ZA,N,4490,17132,850.6,149.9899902,1,M,U,,,,U,U,U,U,UNKNOWN
210,0,60.95,116,-60.75,8,0.333333333,0.416666667,3.333333333,11.18,9.666666667,43.07666667,AA,N,385,1947,190.3,129.9899902,5,,,,,,,,,,
211,0,15.14,131,44.25,4.333333333,5.333333333,0.416666667,56.33333333,37.93333333,28.33333333,23.20333333,A,N,1131,1561,59.42,29.98999023,13,S,M,,A,Y,U,Y,Y,U,UNKNOWN
212,0.99,53.61,157,23.25,35.66666667,23,20.56,228.6666667,454.43,71,129.1866667,CA,N,3480,10087,477.52,79.98999023,6,S,A,,,,U,U,U,U,New
213,0.495,49.18,935,186.5,41.66666667,64,41.77,163.3333333,225.99,151,256.94,AA,N,1819,4401,850.75,149.9899902,1,S,U,,A,,U,U,U,U,New
214,0.2475,1.75,1057,-337.25,20,33,25.88,57.66666667,75.49333333,79,328.55,DA,N,4280,10004,524.26,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
215,0,0,0,0,0,0,0,0,0,0,0,A,N,412,873,142.5,29.98999023,2,S,M,,A,Y,U,U,U,U,New
216,2.7225,7.47,216,-37.75,22.33333333,39.66666667,28.52333333,155.3333333,212.6233333,32,34.81666667,A,N,6143,12348,419.1,29.98999023,4,S,A,,A,,U,U,U,U,New
217,10.395,26.35,90,21.25,92.66666667,132,177.5666667,503,728.1633333,182.3333333,209.2766667,A,N,16391,30638,871.6,99.98999023,11,S,M,,,,U,U,U,U,New
218,0,12.06,91,3.25,7.333333333,62.66666667,31.95333333,141,101.3366667,202,150.86,ZA,Y,2951,4572,504.22,29.98999023,9,M,M,,B,,U,U,U,U,New
219,0,131.55,1245,-531.75,39.66666667,39,35.30333333,191.6666667,234.6866667,388.6666667,497.0066667,AA,N,19539,27593,1254.23,59.98999023,11,S,M,,A,,U,U,U,Y,New
220,0,25.14,121,-36.25,9.333333333,2,1.863333333,11.33333333,32.51333333,25,55.99,B,N,360,1076,93.91,39.98999023,5,S,S,Y,,Y,U,U,U,U,UNKNOWN
221,0,1.92,145,-88.75,14,11,9.52,28.33333333,92.21333333,48,142.9433333,CA,N,1444,4824,343.36,59.98999023,6,S,M,,A,Y,U,U,U,U,New
222,0,0,0,0,0,0,0,0,0,0,0,A2,N,126,202,11.88,129.9899902,15,S,M,,A,Y,U,U,U,U,UNKNOWN
223,0,16.42,125,12.5,16.33333333,19.33333333,29.03666667,70.66666667,147.74,9,25.62333333,A,N,1550,3664,128.43,149.9899902,5,M,U,,,Y,U,U,U,U,UNKNOWN
224,0,1.05,75,-23.5,6.333333333,2.333333333,1.586666667,38.66666667,32.01333333,34,21.49333333,AA,N,1377,2011,119.38,79.98999023,8,S,M,,A,Y,U,U,Y,Y,UNKNOWN
225,0,65.09,1171,-539,74,68.66666667,224.84,108.6666667,302.5066667,174.3333333,783.2266667,BA,N,3613,17538,1252.5,149.9899902,2,M,S,,,,U,U,U,U,UNKNOWN
226,0,63.83,783,-187,15,11.33333333,17.85666667,31,161.3566667,38.33333333,452.1133333,CA,N,1418,9463,671.93,129.9899902,5,,U,,,,U,U,U,U,UNKNOWN
227,0,2.8,237,119.25,38.66666667,31.66666667,26.65333333,58.33333333,167.42,162.6666667,859.07,AA,N,2399,10652,688.4,29.98999023,5,M,S,,,,U,U,U,U,UNKNOWN
228,0,0.36,2,0.5,0,0.666666667,0.18,1.333333333,0.773333333,0.666666667,0.123333333,EA,Y,64,86,7.82,9.989997864,14,S,M,,A,,U,U,U,U,UNKNOWN
229,0,0.54,109,26.5,3.666666667,1.333333333,0.78,30.66666667,42.43,10.33333333,10.26666667,B,N,2801,5067,157.19,29.98999023,5,,S,,,,U,U,U,U,UNKNOWN
230,0,0,0,0,0,0,0,0,0,0,0,AA,N,672,2093,190.27,79.98999023,0,S,U,,,,Y,U,U,U,New
231,1.98,93.44,486,75.5,59.66666667,55.33333333,48.87333333,148.6666667,378.1766667,152.6666667,522.86,A,N,3763,13634,1388.33,59.98999023,9,S,M,,A,Y,U,U,U,Y,New
232,0,23.45,409,-108,0.333333333,0.666666667,1.003333333,2,2.656666667,2,1.52,AA,N,2297,5883,255.3,39.98999023,1,S,M,,A,Y,U,U,U,U,New
233,0,12.48,303,-3.5,5.333333333,2.333333333,1.76,22.33333333,30.70333333,12,55.41666667,BA,N,1668,6268,569.18,79.98999023,1,S,M,Y,A,Y,U,U,Y,Y,New
234,0,29.4,196,-7,38.33333333,18,11.71333333,76.33333333,106.3533333,62.66666667,88.65,A,N,4092,7704,247.19,29.98999023,9,,U,,,,U,U,U,U,New
235,1.2375,53.75,408,-0.25,7.666666667,16,20.76666667,64.66666667,145.46,22,24.30333333,BA,N,1978,4781,397.42,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
236,0,2.73,215,110.5,25.33333333,10.66666667,17.27,50,93.45333333,26,60.00666667,BA,N,1781,4548,262.31,99.98999023,1,M,B,,,,U,U,U,U,UNKNOWN
237,0,0.63,994,608.5,34,6.666666667,6.823333333,46.66666667,117.3933333,87.66666667,483.0333333,AA,N,1134,6011,458.46,79.98999023,5,,U,,,,U,U,U,U,UNKNOWN
238,3.2175,15.68,317,153.75,24.33333333,17.33333333,13.27333333,64.33333333,92.01666667,94.33333333,105.45,A,N,4755,9499,294.97,79.98999023,1,,B,,,,U,U,U,U,New
239,1.7325,6.93,222,-73,4.666666667,0.666666667,0.9,11,12.26,3,8.643333333,AA,N,291,870,50.12,29.98999023,12,,M,Y,,Y,U,U,U,U,UNKNOWN
240,0.7425,2.86,151,-41.25,11.66666667,10,9.803333333,62.33333333,98.17333333,16,9.783333333,EA,N,1838,3599,210.06,29.98999023,2,M,M,Y,,,U,U,U,U,New
241,0.2475,1.4,63,41.75,5,3.666666667,3.37,25,32.09333333,10,13.62333333,AA,N,1057,2627,119.14,149.9899902,15,S,M,,A,Y,U,Y,Y,Y,UNKNOWN
242,0,0.54,142,-23,22.66666667,6.333333333,4.886666667,58.66666667,73.76,55.33333333,86.03,A,N,2372,3796,178.76,29.98999023,10,S,M,Y,,,U,U,U,Y,UNKNOWN
243,0.2475,0.99,210,-90.25,2.333333333,0.333333333,0.023333333,6,34.24666667,23.33333333,79.46666667,AA,N,404,1929,206,79.98999023,13,S,M,,,,U,U,U,U,UNKNOWN
244,1.2375,33.81,274,-25.25,5.666666667,28.33333333,41.9,86,229.01,52.33333333,79.88,EA,N,1270,3782,578,129.9899902,5,,U,,,,U,U,U,U,UNKNOWN
245,0,148.39,150,-22.25,8.333333333,2,3.416666667,15.66666667,52.57,18,108.4833333,B,N,1583,4605,143.5,149.9899902,12,S,M,,A,Y,U,U,U,Y,New
246,0,5.95,968,-334,72.33333333,99.33333333,112.1533333,107,119.6533333,270.6666667,677.8866667,AA,N,4479,11350,1128.6,129.9899902,5,,U,,,,U,U,U,U,UNKNOWN
247,0,0,161,5,22.66666667,11,5.31,75.33333333,102.98,53.33333333,92.96333333,AA,N,1867,5097,299.47,149.9899902,5,S,M,,,Y,U,Y,U,Y,New
248,0.495,1.98,80,38,10.33333333,4.666666667,4.173333333,39,110.52,20.66666667,24.97666667,A,N,2443,5865,252.61,29.98999023,13,S,M,Y,A,Y,U,U,Y,Y,UNKNOWN
249,0,0,27,-4.75,2.333333333,2,1.48,2.666666667,3.5,4.666666667,8.593333333,AA,N,333,1102,43.83,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
250,0,20.85,134,-32,13.33333333,9.333333333,6.93,28.33333333,48.82666667,9.666666667,8.12,A,N,6868,16387,374.29,59.98999023,4,M,S,,,Y,U,U,U,U,New
251,0,87.22,375,141.75,13.66666667,23.33333333,27.1,125,307.9,63.66666667,183.6933333,A,N,1479,4235,448.89,149.9899902,0,S,U,,,,U,U,U,U,UNKNOWN
252,0,74.01,844,443.75,42.66666667,106.3333333,109.56,175,226.6733333,223.3333333,310.05,B,N,4295,6993,495,29.98999023,1,S,A,,,,U,U,U,U,New
253,0.2475,0.99,541,-99.5,11,8,6.783333333,19.33333333,86.02,30.66666667,169.14,AA,N,1421,10516,750.79,79.98999023,5,,U,,,,U,U,U,U,UNKNOWN
254,0.7425,0.99,40,2.75,5.666666667,1.333333333,0.856666667,14,23.34666667,0.666666667,0.8,AA,N,2970,9176,356.6,79.98999023,5,,U,,,,U,U,U,U,UNKNOWN
255,0.99,39.11,635,-220.25,10.33333333,17.66666667,27.84,80.66666667,192.4133333,45,116.8666667,ZA,N,5904,16123,847.47,129.9899902,15,S,M,,A,,U,U,U,Y,New
256,4.7025,112.74,945,-315.75,0,0,0,0,0,0,0,AA,N,936,3287,383.43,149.9899902,15,S,M,Y,,Y,U,U,Y,Y,New
257,0.7425,26.14,136,77.25,20.66666667,11,7.15,42,41.81333333,14.33333333,17,AA,N,506,1036,57.5,199.9899902,2,M,S,,,,U,U,U,U,UNKNOWN
258,0.2475,2.9,107,31.75,18.33333333,19.66666667,18.43666667,61,71.24333333,15,17.92,B,N,740,1425,142.2,9.989997864,5,,U,,,,U,U,U,U,UNKNOWN
259,0,7.76,62,-27.75,0.333333333,2.666666667,3.716666667,5.333333333,24.16666667,1.333333333,1.626666667,AA,N,490,1472,71.75,59.98999023,5,,U,,,,U,U,U,U,UNKNOWN
260,0,37.83,234,47,6,1.666666667,3.006666667,38.66666667,155.3433333,66,340.5266667,A,N,3054,9710,460.52,29.98999023,5,,U,,,,U,U,U,U,UNKNOWN
261,0,121.28,460,-89.5,14.33333333,9.666666667,8.123333333,20.66666667,48.69,22,107.1666667,DA,Y,1178,3471,345.5,29.98999023,6,S,S,,,,U,U,U,U,UNKNOWN
262,0,6.99,144,76.5,13,12,19.78666667,50.33333333,129.2066667,6.333333333,10.44333333,ZA,N,706,2216,244.88,29.98999023,5,,U,,,,U,U,U,U,UNKNOWN
263,1.2375,507.01,2146,-1206.25,64,21.33333333,26.26,308,975.85,167.3333333,708.8666667,B,N,7144,25481,789.44,79.98999023,1,S,B,,A,,U,U,U,U,New
264,0.2475,1.02,59,24,375.3333333,6.333333333,5.126666667,36.33333333,50.40666667,3,2.41,A,N,577,1025,79.5,59.98999023,8,S,M,,,Y,U,Y,Y,Y,UNKNOWN
265,0.495,29.24,234,129.25,9.666666667,10,6.49,105.6666667,237.1166667,13,21.82666667,A,N,2943,7526,220.79,129.9899902,5,S,M,,A,Y,U,U,U,U,New
266,0.495,152.02,282,54.25,35.66666667,16.33333333,12.77,34,30.08333333,61.33333333,107.5133333,AA,N,650,1375,249.6,29.98999023,7,M,S,,,,U,U,U,Y,New
267,0,186.4,963,-520.5,0.333333333,17.66666667,13.7,85.66666667,367.6233333,32,130.6833333,CA,Y,1239,5077,721.71,199.9899902,1,M,M,,,Y,U,U,U,Y,UNKNOWN
268,10.6425,193.6,708,-441,98.33333333,187.6666667,281.89,282,626.45,172,349.3066667,A,N,6393,15701,799.84,129.9899902,1,S,M,,A,,U,U,U,U,New
269,0.2475,150.61,377,-215.5,9,11,10.27,93,241.3333333,19,66.18,EA,N,1139,4010,284.57,149.9899902,5,,S,,,,U,U,U,U,UNKNOWN
270,0,8.87,166,-43.5,122.3333333,47.66666667,50.29,170,171.99,490,795.9733333,AA,N,8367,17235,906.21,79.98999023,6,S,M,Y,,Y,U,U,U,Y,New
271,0.495,52.89,484,299,7.333333333,18,14.19333333,30.66666667,74.28666667,26,57.31,CA,N,2123,4919,230.52,149.9899902,1,S,S,,,,U,U,U,U,UNKNOWN
272,0,0,283,-109.5,16.33333333,15,12.5,51.33333333,162.68,28,178.23,AA,N,890,3522,352.2,199.9899902,5,,U,,,,U,U,U,U,UNKNOWN
273,0,8.34,62,-10.5,3,15.66666667,11.35333333,42.33333333,57.36333333,24.66666667,26.87666667,AA,N,1336,2857,201.29,59.98999023,5,,U,,,,U,U,U,U,UNKNOWN
274,0.2475,0.99,480,-165.5,13.66666667,17.66666667,18.79,63,73.79,21.33333333,22.67666667,A,N,2541,5627,167.82,129.9899902,5,M,M,,,,U,Y,Y,U,New
275,0,84.9,608,53.75,0,0,0,0,0,0,0,BA,N,1243,2842,258,149.9899902,2,,S,,,,U,U,U,U,New
276,0.495,58.82,845,-433.5,34,90,181.4133333,131.6666667,331.75,71.33333333,194.3933333,A,N,3699,10732,265.13,79.98999023,1,M,B,,,,U,U,U,U,UNKNOWN
277,0.495,34.61,125,68.75,4.666666667,2.666666667,1.546666667,27.66666667,55.73333333,21,43.73666667,B,N,1044,2344,108.55,29.98999023,15,S,M,,A,Y,U,U,U,U,New
278,0,21,297,18.25,25,47.33333333,33.25666667,130,175.15,83,70.1,AA,N,3686,6669,443.87,99.98999023,7,S,M,Y,,,U,Y,Y,Y,UNKNOWN
279,1.98,24.9,275,163.25,18.66666667,2.333333333,4.67,44.33333333,191.7933333,15.33333333,28.58,C2,N,446,2425,231.6,39.98999023,10,S,M,,A,,U,U,U,U,New
280,0.2475,0.99,182,-64.25,0,0,0,0,0,0,0,AA,N,1399,2655,163.47,29.98999023,9,S,M,Y,A,Y,U,U,Y,Y,New
281,0.2475,0.99,408,-231.5,61,43,35.59333333,146.6666667,132.6666667,119.6666667,171.39,BA,N,3429,6640,721.22,79.98999023,5,,U,,,,U,U,U,U,UNKNOWN
282,0,2.25,123,-56.25,9,6,8.363333333,32,61.21666667,11,14.82333333,AA,N,2496,4353,228.11,149.9899902,2,S,S,,,,U,U,U,U,New
283,0,0,246,-96.75,29.33333333,3.666666667,7.536666667,22.33333333,133.9866667,26,63.80333333,AA,N,786,5066,265.32,149.9899902,1,S,M,Y,A,,U,U,U,U,UNKNOWN
284,1.485,228.7,1774,50.75,14.66666667,17.33333333,47.77333333,17.66666667,32.33666667,67,184.46,E4,Y,1504,5893,1177.4,199.9899902,3,M,M,,,,U,U,U,U,UNKNOWN
285,0.7425,14.77,126,-54.75,17.66666667,53.66666667,56.92,133.3333333,203.2166667,16.33333333,26.57666667,A,N,2573,6424,335.95,149.9899902,15,S,S,,A,Y,U,U,U,U,New
286,0.2475,46.56,272,53.75,22,24,21.05666667,72.66666667,107.6766667,53.66666667,83.45,A,N,3305,5979,264.77,29.98999023,1,S,M,Y,,,U,U,U,U,UNKNOWN
287,1.485,131.86,555,71.5,43.33333333,133.3333333,136.5233333,186.3333333,435.7733333,241,439.0866667,BA,N,6704,15866,792.7,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
288,0.7425,8.57,124,-59.25,10.66666667,11,14.44666667,48.66666667,83.82666667,4.333333333,6.373333333,A,N,544,1353,112.75,29.98999023,5,S,B,,,,U,U,U,U,UNKNOWN
289,5.445,194.34,567,-332,20.66666667,55.33333333,73.73,152,359.5466667,50.33333333,144.3933333,A,N,8487,20651,897.87,99.98999023,3,M,B,,,,U,U,U,U,New
290,0,127.54,921,275.5,30.33333333,34.33333333,37.31333333,62.66666667,109.9866667,172,234.0366667,BA,N,1979,4270,381.73,129.9899902,1,M,S,,,,U,U,U,U,UNKNOWN
291,0,4.97,425,-113.75,6.333333333,2,2.933333333,26.33333333,48.42,17,33.71666667,AA,N,1679,4112,410.3,129.9899902,0,M,M,,,,U,Y,U,U,New
292,15.5925,1090.16,4754,1894.5,135.6666667,84.33333333,53.69333333,275,528.93,260.6666667,631.5033333,BA,N,3117,9424,937.1,149.9899902,15,S,M,,,,U,U,U,U,UNKNOWN
293,1.2375,26.01,1813,-453.25,4.666666667,63.33333333,44.53333333,152.6666667,249.9,0,0,EM,N,40437,91469,3658.72,299.9899902,10,M,S,,,,U,U,U,U,UNKNOWN
294,0.2475,1.53,55,-15.25,1,5,1.72,14,15.70333333,5.333333333,5.016666667,A,N,929,2641,120.57,29.98999023,5,M,S,Y,,,U,U,U,U,New
295,0,0,24,-11.25,2,0.666666667,0.016666667,4.666666667,4.653333333,0.333333333,0.906666667,BA,N,255,446,71.83,79.98999023,1,M,U,,,,U,U,U,U,UNKNOWN
296,0,0,71,-19,6,1,0.613333333,13.33333333,31.05666667,5.333333333,5.04,BA,N,570,1734,156.91,149.9899902,5,,,,,,,,,,
297,0.2475,0.99,330,-161.5,10.66666667,1,1.44,14.66666667,104.86,42.33333333,514.3733333,A,N,1523,10191,448.36,129.9899902,5,,U,,,,U,U,U,U,UNKNOWN
298,0.7425,1.98,118,3,22.66666667,2,5.186666667,11.66666667,19.65,31,99.44,C,N,3167,11922,432.52,29.98999023,8,S,U,,,,U,U,U,U,UNKNOWN
